playerId,number,teamId,seasonId_start,seasonId_end,first,last,resign,cap,age,term,aav
8477541,5,30,20212022,20222023,FALSE,FALSE,TRUE,81500000,26,2,750000
8477541,6,30,20232024,20232024,FALSE,FALSE,TRUE,83500000,29,1,775000
8477541,7,10,20242025,20242025,FALSE,FALSE,FALSE,88000000,30,1,775000
8477541,8,10,20252026,20262027,FALSE,TRUE,FALSE,95500000,31,2,812500
8477566,1,12,20132014,20152016,TRUE,TRUE,FALSE,64300000,17,3,650000
8477573,1,15,20142015,20162017,TRUE,FALSE,FALSE,69000000,19,3,635000
8477573,2,15,20172018,20182019,FALSE,FALSE,FALSE,75000000,22,2,650000
8477573,3,19,20192020,20202021,FALSE,FALSE,FALSE,81500000,24,2,700000
8477573,4,19,20212022,20222023,FALSE,FALSE,TRUE,81500000,26,2,750000
8477573,5,19,20232024,20232024,FALSE,FALSE,TRUE,83500000,28,1,775000
8477573,6,19,20242025,20252026,FALSE,FALSE,TRUE,88000000,29,2,775000
8477573,7,19,20262027,20272028,FALSE,TRUE,TRUE,104000000,31,2,887500
8477579,1,9,20132014,20142015,TRUE,TRUE,FALSE,64300000,21,2,1475000
8477583,1,13,20172018,20172018,TRUE,TRUE,FALSE,75000000,23,1,682500
8477585,1,30,20142015,20162017,TRUE,TRUE,FALSE,69000000,20,3,836667
8477589,1,23,20132014,20142015,TRUE,FALSE,FALSE,64300000,21,2,680000
8477589,2,23,20152016,20152016,FALSE,TRUE,TRUE,71400000,23,1,600000
8477590,1,3,20132014,20152016,TRUE,TRUE,FALSE,64300000,18,3,833333
8477591,1,20,20132014,20142015,TRUE,FALSE,FALSE,64300000,22,2,925000
8477591,2,20,20152016,20152016,FALSE,FALSE,TRUE,71400000,24,1,975000
8477591,3,3,20162017,20162017,FALSE,FALSE,FALSE,73000000,25,1,600000
8477591,4,12,20172018,20172018,FALSE,FALSE,FALSE,75000000,26,1,775000
8477591,5,10,20182019,20182019,FALSE,TRUE,FALSE,79500000,27,1,650000
8477600,1,23,20132014,20152016,TRUE,TRUE,FALSE,64300000,19,3,830833
8477607,1,15,20172018,20172018,TRUE,TRUE,FALSE,75000000,27,1,650000
8477610,1,20,20152016,20172018,TRUE,TRUE,FALSE,71400000,20,3,670000
8477612,1,7,20142015,20162017,TRUE,TRUE,FALSE,69000000,19,3,653333
8477627,1,52,20132014,20152016,TRUE,TRUE,FALSE,64300000,17,3,616667
8477631,1,1,20162017,20182019,TRUE,FALSE,FALSE,73000000,20,3,673333
8477631,2,1,20192020,20192020,FALSE,FALSE,FALSE,81500000,23,1,700000
8477631,3,8,20202021,20202021,FALSE,FALSE,FALSE,81500000,24,1,700000
8477631,4,8,20212022,20212022,FALSE,FALSE,FALSE,81500000,25,1,750000
8477631,5,30,20222023,20222023,FALSE,TRUE,FALSE,82500000,26,1,750000
8477634,1,18,20152016,20172018,TRUE,FALSE,FALSE,71400000,19,3,640000
8477634,2,53,20182019,20182019,FALSE,TRUE,TRUE,79500000,22,1,715000
8477638,1,29,20162017,20182019,TRUE,TRUE,FALSE,73000000,20,3,925000
8477642,1,10,20142015,20162017,TRUE,FALSE,FALSE,69000000,18,3,925000
8477642,2,8,20182019,20182019,FALSE,FALSE,TRUE,79500000,22,1,650000
8477642,3,20,20192020,20192020,FALSE,TRUE,FALSE,81500000,23,1,700000
8477666,1,18,20132014,20132014,TRUE,TRUE,FALSE,64300000,23,1,570000
8477680,1,22,20182019,20192020,TRUE,FALSE,FALSE,79500000,25,2,687500
8477680,2,5,20202021,20202021,FALSE,FALSE,FALSE,81500000,27,1,700000
8477680,3,9,20232024,20232024,FALSE,TRUE,FALSE,83500000,30,1,775000
8477715,1,27,20132014,20152016,TRUE,FALSE,FALSE,64300000,19,3,925000
8477715,2,53,20162017,20162017,FALSE,FALSE,TRUE,73000000,22,1,874125
8477715,3,53,20172018,20172018,FALSE,FALSE,TRUE,75000000,23,1,650000
8477715,4,18,20182019,20182019,FALSE,FALSE,FALSE,79500000,24,1,650000
8477715,5,10,20192020,20192020,FALSE,TRUE,FALSE,81500000,25,1,700000
8477742,1,8,20132014,20152016,TRUE,TRUE,FALSE,64300000,19,3,700000
8477810,1,8,20152016,20152016,TRUE,FALSE,FALSE,71400000,23,1,667500
8477810,2,8,20162017,20162017,FALSE,FALSE,TRUE,73000000,24,1,600000
8477810,3,53,20172018,20172018,FALSE,FALSE,FALSE,75000000,25,1,725000
8477810,4,25,20182019,20182019,FALSE,FALSE,FALSE,79500000,26,1,650000
8477810,5,25,20192020,20202021,FALSE,FALSE,TRUE,81500000,27,2,700000
8477810,6,25,20212022,20222023,FALSE,FALSE,TRUE,81500000,29,2,750000
8477810,7,25,20232024,20242025,FALSE,FALSE,TRUE,83500000,32,2,787500
